GEO_ID,NAME,csr_year,starting_grade,ending_grade,enrollment_start,enrollment_end,csr,weight,weighted_csr
0500000US25013,"Hampden County, Massachusetts",2024,9,10,7382.0,4958.0,0.6716337036033595,0.4,0.2686534814413438
0500000US25013,"Hampden County, Massachusetts",2020,10,11,5316.0,7655.0,1.439992475545523,0.15,0.21599887133182843
0500000US25013,"Hampden County, Massachusetts",2021,10,11,5588.5,6523.0,1.1672183949181354,0.15,0.1750827592377203
0500000US25013,"Hampden County, Massachusetts",2022,10,11,5861.0,5538.0,0.944889950520389,0.15,0.14173349257805834
0500000US25013,"Hampden County, Massachusetts",2023,10,11,6959.0,6006.0,0.8630550366431958,0.15,0.12945825549647938
0500000US25013,"Hampden County, Massachusetts",2024,10,11,5744.0,7196.0,1.2527855153203342,0.4,0.5011142061281337
0500000US25013,"Hampden County, Massachusetts",2020,11,12,8787.0,6342.5,0.7218049391146011,0.15,0.10827074086719016
0500000US25013,"Hampden County, Massachusetts",2021,11,12,7655.0,6644.0,0.8679294578706728,0.15,0.1301894186806009
0500000US25013,"Hampden County, Massachusetts",2022,11,12,6523.0,7148.0,1.0958148091369002,0.15,0.16437222137053503
0500000US25013,"Hampden County, Massachusetts",2023,11,12,5538.0,6479.0,1.1699169375225713,0.15,0.1754875406283857
0500000US25013,"Hampden County, Massachusetts",2024,11,12,6006.0,7271.0,1.2106227106227105,0.4,0.48424908424908425
0500000US25015,"Hampshire County, Massachusetts",2020,4,5,1389.0,1463.0,1.0532757379409647,0.15,0.1579913606911447
0500000US25015,"Hampshire County, Massachusetts",2021,4,5,1547.5,1588.0,1.0261712439418418,0.15,0.15392568659127626
0500000US25015,"Hampshire County, Massachusetts",2022,4,5,1706.0,615.0,0.3604923798358734,0.15,0.05407385697538101
0500000US25015,"Hampshire County, Massachusetts",2023,4,5,1241.0,1595.0,1.2852538275584207,0.15,0.1927880741337631
0500000US25015,"Hampshire County, Massachusetts",2024,4,5,1133.0,1357.0,1.1977052074139454,0.4,0.4790820829655782
0500000US25015,"Hampshire County, Massachusetts",2020,5,6,1338.0,1342.5,1.0033632286995515,0.15,0.1505044843049327
0500000US25015,"Hampshire County, Massachusetts",2021,5,6,1463.0,1381.0,0.9439507860560492,0.15,0.14159261790840738
0500000US25015,"Hampshire County, Massachusetts",2022,5,6,1588.0,1354.0,0.8526448362720404,0.15,0.12789672544080605
0500000US25015,"Hampshire County, Massachusetts",2023,5,6,615.0,515.0,0.8373983739837398,0.15,0.12560975609756098
0500000US25015,"Hampshire County, Massachusetts",2024,5,6,1595.0,930.0,0.5830721003134797,0.4,0.23322884012539188
0500000US25015,"Hampshire County, Massachusetts",2020,6,7,1304.0,1446.0,1.1088957055214723,0.15,0.16633435582822084
0500000US25015,"Hampshire County, Massachusetts",2021,6,7,1342.5,1348.0,1.004096834264432,0.15,0.1506145251396648
0500000US25015,"Hampshire County, Massachusetts",2022,6,7,1381.0,1182.0,0.8559015206372194,0.15,0.1283852280955829
0500000US25015,"Hampshire County, Massachusetts",2023,6,7,1354.0,1061.0,0.7836041358936484,0.15,0.11754062038404725
0500000US25015,"Hampshire County, Massachusetts",2024,6,7,515.0,2476.0,4.807766990291262,0.4,1.923106796116505
0500000US25015,"Hampshire County, Massachusetts",2020,7,8,1544.0,1834.0,1.1878238341968912,0.15,0.17817357512953366
0500000US25015,"Hampshire County, Massachusetts",2021,7,8,1446.0,1676.0,1.1590594744121716,0.15,0.17385892116182575
0500000US25015,"Hampshire County, Massachusetts",2022,7,8,1348.0,1667.0,1.236646884272997,0.15,0.18549703264094955
0500000US25015,"Hampshire County, Massachusetts",2023,7,8,1182.0,1244.0,1.0524534686971234,0.15,0.1578680203045685
0500000US25015,"Hampshire County, Massachusetts",2024,7,8,1061.0,1225.0,1.1545711592836947,0.4,0.4618284637134779
0500000US25015,"Hampshire County, Massachusetts",2020,8,9,1992.0,1422.0,0.713855421686747,0.15,0.10707831325301205
0500000US25015,"Hampshire County, Massachusetts",2021,8,9,1834.0,1364.0,0.7437295528898582,0.15,0.11155943293347872
0500000US25015,"Hampshire County, Massachusetts",2022,8,9,1676.0,1241.0,0.7404534606205251,0.15,0.11106801909307876
0500000US25015,"Hampshire County, Massachusetts",2023,8,9,1667.0,1141.0,0.6844631073785243,0.15,0.10266946610677864
0500000US25015,"Hampshire County, Massachusetts",2024,8,9,1244.0,918.0,0.7379421221864951,0.4,0.29517684887459805
0500000US25015,"Hampshire County, Massachusetts",2020,9,10,1480.0,1609.0,1.087162162162162,0.15,0.1630743243243243
0500000US25015,"Hampshire County, Massachusetts",2021,9,10,1422.0,1344.0,0.9451476793248945,0.15,0.14177215189873418
0500000US25015,"Hampshire County, Massachusetts",2022,9,10,1364.0,1967.0,1.4420821114369502,0.15,0.21631231671554252
0500000US25015,"Hampshire County, Massachusetts",2023,9,10,1241.0,1434.0,1.1555197421434327,0.15,0.1733279613215149
0500000US25015,"Hampshire County, Massachusetts",2024,9,10,1141.0,1267.0,1.1104294478527608,0.4,0.44417177914110434
0500000US25015,"Hampshire County, Massachusetts",2020,10,11,1874.0,1022.0,0.5453575240128068,0.15,0.08180362860192102
0500000US25015,"Hampshire County, Massachusetts",2021,10,11,1609.0,974.0,0.6053449347420758,0.15,0.09080174021131138
0500000US25015,"Hampshire County, Massachusetts",2022,10,11,1344.0,1356.0,1.0089285714285714,0.15,0.1513392857142857
0500000US25015,"Hampshire County, Massachusetts",2023,10,11,1967.0,1649.0,0.8383324860193188,0.15,0.1257498729028978
0500000US25015,"Hampshire County, Massachusetts",2024,10,11,1434.0,2118.0,1.4769874476987448,0.4,0.590794979079498
0500000US25015,"Hampshire County, Massachusetts",2020,11,12,1070.0,1616.5,1.5107476635514019,0.15,0.22661214953271028
0500000US25015,"Hampshire County, Massachusetts",2021,11,12,1022.0,1365.0,1.3356164383561644,0.15,0.20034246575342465
0500000US25015,"Hampshire County, Massachusetts",2022,11,12,974.0,1184.0,1.215605749486653,0.15,0.18234086242299793
0500000US25015,"Hampshire County, Massachusetts",2023,11,12,1356.0,2650.0,1.9542772861356932,0.15,0.29314159292035397
0500000US25015,"Hampshire County, Massachusetts",2024,11,12,1649.0,1909.0,1.1576713159490601,0.4,0.4630685263796241
0500000US25017,"Middlesex County, Massachusetts",2020,4,5,20863.0,16709.0,0.8008915304606241,0.15,0.12013372956909361
0500000US25017,"Middlesex County, Massachusetts",2021,4,5,19866.5,18375.0,0.9249238668109632,0.15,0.13873858002164446
0500000US25017,"Middlesex County, Massachusetts",2022,4,5,18870.0,17032.0,0.9025967143614202,0.15,0.13538950715421302
0500000US25017,"Middlesex County, Massachusetts",2023,4,5,15267.0,18449.0,1.208423396869064,0.15,0.1812635095303596
0500000US25017,"Middlesex County, Massachusetts",2024,4,5,18798.0,16468.0,0.8760506436854985,0.4,0.3504202574741994
0500000US25017,"Middlesex County, Massachusetts",2020,5,6,15043.0,19150.5,1.2730505883135013,0.15,0.1909575882470252
0500000US25017,"Middlesex County, Massachusetts",2021,5,6,16709.0,18204.0,1.0894727392423245,0.15,0.16342091088634866
0500000US25017,"Middlesex County, Massachusetts",2022,5,6,18375.0,16490.0,0.8974149659863946,0.15,0.13461224489795917
0500000US25017,"Middlesex County, Massachusetts",2023,5,6,17032.0,16842.0,0.9888445279473932,0.15,0.14832667919210898
0500000US25017,"Middlesex County, Massachusetts",2024,5,6,18449.0,20219.0,1.0959401593582307,0.4,0.4383760637432923
0500000US25017,"Middlesex County, Massachusetts",2020,6,7,20097.0,16323.0,0.8122107777280191,0.15,0.12183161665920286
0500000US25017,"Middlesex County, Massachusetts",2021,6,7,19150.5,17705.0,0.9245189420641758,0.15,0.13867784130962638
0500000US25017,"Middlesex County, Massachusetts",2022,6,7,18204.0,20246.0,1.1121731487585147,0.15,0.1668259723137772
0500000US25017,"Middlesex County, Massachusetts",2023,6,7,16490.0,19193.0,1.163917525773196,0.15,0.1745876288659794
0500000US25017,"Middlesex County, Massachusetts",2024,6,7,16842.0,15512.0,0.9210307564422278,0.4,0.3684123025768911
0500000US25017,"Middlesex County, Massachusetts",2020,7,8,14941.0,17739.5,1.1873033933471655,0.15,0.17809550900207483
0500000US25017,"Middlesex County, Massachusetts",2021,7,8,16323.0,16322.0,0.9999387367518225,0.15,0.14999081051277338
0500000US25017,"Middlesex County, Massachusetts",2022,7,8,17705.0,19269.0,1.0883366280711664,0.15,0.16325049421067495
0500000US25017,"Middlesex County, Massachusetts",2023,7,8,20246.0,18205.0,0.8991899634495703,0.15,0.13487849451743553
0500000US25017,"Middlesex County, Massachusetts",2024,7,8,19193.0,16873.0,0.8791225967800761,0.4,0.35164903871203046
0500000US25017,"Middlesex County, Massachusetts",2020,8,9,19157.0,18736.5,0.9780497990290755,0.15,0.1467074698543613
0500000US25017,"Middlesex County, Massachusetts",2021,8,9,17739.5,18785.0,1.0589362721609967,0.15,0.1588404408241495
0500000US25017,"Middlesex County, Massachusetts",2022,8,9,16322.0,19103.0,1.1703835314299718,0.15,0.17555752971449576
0500000US25017,"Middlesex County, Massachusetts",2023,8,9,19269.0,17651.0,0.9160309305101458,0.15,0.13740463957652188
0500000US25017,"Middlesex County, Massachusetts",2024,8,9,18205.0,18835.0,1.0346058775061797,0.4,0.4138423510024719
0500000US25017,"Middlesex County, Massachusetts",2020,9,10,18688.0,18091.5,0.9680811215753424,0.15,0.14521216823630137
0500000US25017,"Middlesex County, Massachusetts",2021,9,10,18736.5,18118.0,0.9669895658207243,0.15,0.14504843487310864
0500000US25017,"Middlesex County, Massachusetts",2022,9,10,18785.0,20901.0,1.1126430662762843,0.15,0.16689645994144264
0500000US25017,"Middlesex County, Massachusetts",2023,9,10,19103.0,20541.0,1.0752761346385384,0.15,0.16129142019578077
0500000US25017,"Middlesex County, Massachusetts",2024,9,10,17651.0,19928.0,1.1290011897342926,0.4,0.4516004758937171
0500000US25017,"Middlesex County, Massachusetts",2020,10,11,18065.0,18116.0,1.0028231386659285,0.15,0.15042347079988927
0500000US25017,"Middlesex County, Massachusetts",2021,10,11,18091.5,18536.0,1.0245695492358289,0.15,0.15368543238537433
0500000US25017,"Middlesex County, Massachusetts",2022,10,11,18118.0,16534.0,0.9125731316922397,0.15,0.13688596975383596
0500000US25017,"Middlesex County, Massachusetts",2023,10,11,20901.0,21212.0,1.014879670829147,0.15,0.15223195062437203
0500000US25017,"Middlesex County, Massachusetts",2024,10,11,20541.0,18367.0,0.8941628937247457,0.4,0.3576651574898983
0500000US25017,"Middlesex County, Massachusetts",2020,11,12,17696.0,19677.5,1.1119744575045207,0.15,0.16679616862567812
0500000US25017,"Middlesex County, Massachusetts",2021,11,12,18116.0,20439.0,1.128229189666593,0.15,0.16923437844998895
0500000US25017,"Middlesex County, Massachusetts",2022,11,12,18536.0,22467.0,1.2120738023306,0.15,0.18181107034959
0500000US25017,"Middlesex County, Massachusetts",2023,11,12,16534.0,22656.0,1.3702673279303255,0.15,0.20554009918954882
0500000US25017,"Middlesex County, Massachusetts",2024,11,12,21212.0,20440.0,0.963605506317179,0.4,0.3854422025268716
0500000US25021,"Norfolk County, Massachusetts",2020,4,5,6759.0,9201.0,1.3612960497114959,0.15,0.20419440745672437
0500000US25021,"Norfolk County, Massachusetts",2021,4,5,8130.5,7344.0,0.9032654818276858,0.15,0.13548982227415288
0500000US25021,"Norfolk County, Massachusetts",2022,4,5,9502.0,7481.0,0.7873079351715428,0.15,0.11809619027573143
0500000US25021,"Norfolk County, Massachusetts",2023,4,5,8530.0,8017.0,0.9398593200468933,0.15,0.140978898007034
0500000US25021,"Norfolk County, Massachusetts",2024,4,5,8686.0,10640.0,1.224959705272853,0.4,0.4899838821091412
0500000US25021,"Norfolk County, Massachusetts",2020,5,6,11058.0,7415.5,0.6706004702477845,0.15,0.10059007053716766
0500000US25021,"Norfolk County, Massachusetts",2021,5,6,9201.0,7146.0,0.7766547114444082,0.15,0.11649820671666122
0500000US25021,"Norfolk County, Massachusetts",2022,5,6,7344.0,7658.0,1.042755991285403,0.15,0.15641339869281043
0500000US25021,"Norfolk County, Massachusetts",2023,5,6,7481.0,8655.0,1.156930891592033,0.15,0.17353963373880496
0500000US25021,"Norfolk County, Massachusetts",2024,5,6,8017.0,8416.0,1.049769240364226,0.4,0.41990769614569046
0500000US25021,"Norfolk County, Massachusetts",2020,6,7,7685.0,8817.5,1.1473649967469095,0.15,0.17210474951203641
0500000US25021,"Norfolk County, Massachusetts",2021,6,7,7415.5,8332.0,1.1235924752208213,0.15,0.1685388712831232
0500000US25021,"Norfolk County, Massachusetts",2022,6,7,7146.0,7823.0,1.094738315141338,0.15,0.1642107472712007
0500000US25021,"Norfolk County, Massachusetts",2023,6,7,7658.0,8733.0,1.1403760773047793,0.15,0.17105641159571688
0500000US25021,"Norfolk County, Massachusetts",2024,6,7,8655.0,5923.0,0.6843443096476025,0.4,0.273737723859041
0500000US25021,"Norfolk County, Massachusetts",2020,7,8,9303.0,8482.0,0.9117488982048801,0.15,0.13676233473073202
0500000US25021,"Norfolk County, Massachusetts",2021,7,8,8817.5,9296.0,1.0542670825063793,0.15,0.1581400623759569
0500000US25021,"Norfolk County, Massachusetts",2022,7,8,8332.0,8706.0,1.044887181949112,0.15,0.15673307729236677
0500000US25021,"Norfolk County, Massachusetts",2023,7,8,7823.0,9186.0,1.1742298351016234,0.15,0.1761344752652435
0500000US25021,"Norfolk County, Massachusetts",2024,7,8,8733.0,9412.0,1.0777510592007329,0.4,0.43110042368029317
0500000US25021,"Norfolk County, Massachusetts",2020,8,9,7668.0,9059.0,1.1814032342201357,0.15,0.17721048513302035
0500000US25021,"Norfolk County, Massachusetts",2021,8,9,8482.0,11342.0,1.3371846262673899,0.15,0.20057769394010846
0500000US25021,"Norfolk County, Massachusetts",2022,8,9,9296.0,8097.0,0.8710197934595525,0.15,0.13065296901893286
0500000US25021,"Norfolk County, Massachusetts",2023,8,9,8706.0,8792.0,1.0098782448885826,0.15,0.15148173673328738
0500000US25021,"Norfolk County, Massachusetts",2024,8,9,9186.0,6986.0,0.7605051164816025,0.4,0.304202046592641
0500000US25021,"Norfolk County, Massachusetts",2020,9,10,6776.0,9027.5,1.332275678866588,0.15,0.1998413518299882
0500000US25021,"Norfolk County, Massachusetts",2021,9,10,9059.0,8525.0,0.9410530963682525,0.15,0.14115796445523787
0500000US25021,"Norfolk County, Massachusetts",2022,9,10,11342.0,10328.0,0.9105977781696349,0.15,0.13658966672544523
0500000US25021,"Norfolk County, Massachusetts",2023,9,10,8097.0,7528.0,0.9297270594047178,0.15,0.13945905891070767
0500000US25021,"Norfolk County, Massachusetts",2024,9,10,8792.0,9951.0,1.1318243858052774,0.4,0.452729754322111
0500000US25021,"Norfolk County, Massachusetts",2020,10,11,9530.0,10118.0,1.0616998950682057,0.15,0.15925498426023085
0500000US25021,"Norfolk County, Massachusetts",2021,10,11,9027.5,10190.0,1.1287731930213238,0.15,0.16931597895319858
0500000US25021,"Norfolk County, Massachusetts",2022,10,11,8525.0,9716.0,1.1397067448680351,0.15,0.17095601173020528
0500000US25021,"Norfolk County, Massachusetts",2023,10,11,10328.0,11533.0,1.116673121611154,0.15,0.1675009682416731
0500000US25021,"Norfolk County, Massachusetts",2024,10,11,7528.0,10631.0,1.4121944739638683,0.4,0.5648777895855474
0500000US25021,"Norfolk County, Massachusetts",2020,11,12,10046.0,9556.0,0.9512243679076249,0.15,0.14268365518614373
0500000US25021,"Norfolk County, Massachusetts",2021,11,12,10118.0,9120.0,0.901363905910259,0.15,0.13520458588653883
0500000US25021,"Norfolk County, Massachusetts",2022,11,12,10190.0,10338.0,1.0145240431795879,0.15,0.15217860647693818
0500000US25021,"Norfolk County, Massachusetts",2023,11,12,9716.0,9158.0,0.9425689584191025,0.15,0.14138534376286538
0500000US25021,"Norfolk County, Massachusetts",2024,11,12,11533.0,9140.0,0.7925084540015608,0.4,0.31700338160062436
0500000US25023,"Plymouth County, Massachusetts",2020,4,5,4995.0,6035.5,1.2083083083083084,0.15,0.18124624624624625
0500000US25023,"Plymouth County, Massachusetts",2021,4,5,5227.0,6246.0,1.1949493017026975,0.15,0.1792423952554046
0500000US25023,"Plymouth County, Massachusetts",2022,4,5,5459.0,4939.0,0.9047444586920681,0.15,0.13571166880381022
0500000US25023,"Plymouth County, Massachusetts",2023,4,5,5821.0,6889.0,1.183473629960488,0.15,0.1775210444940732
0500000US25023,"Plymouth County, Massachusetts",2024,4,5,5603.0,7607.0,1.3576655363198287,0.4,0.5430662145279315
0500000US25023,"Plymouth County, Massachusetts",2020,5,6,5825.0,5845.0,1.0034334763948498,0.15,0.15051502145922746
0500000US25023,"Plymouth County, Massachusetts",2021,5,6,6035.5,6270.0,1.038853450418358,0.15,0.1558280175627537
0500000US25023,"Plymouth County, Massachusetts",2022,5,6,6246.0,5400.0,0.8645533141210374,0.15,0.12968299711815562
0500000US25023,"Plymouth County, Massachusetts",2023,5,6,4939.0,7754.0,1.5699534318687993,0.15,0.2354930147803199
0500000US25023,"Plymouth County, Massachusetts",2024,5,6,6889.0,5749.0,0.8345187980839018,0.4,0.3338075192335608
0500000US25023,"Plymouth County, Massachusetts",2020,6,7,5420.0,6934.0,1.2793357933579337,0.15,0.19190036900369004
0500000US25023,"Plymouth County, Massachusetts",2021,6,7,5845.0,5288.0,0.904704875962361,0.15,0.13570573139435416
0500000US25023,"Plymouth County, Massachusetts",2022,6,7,6270.0,6807.0,1.085645933014354,0.15,0.1628468899521531
0500000US25023,"Plymouth County, Massachusetts",2023,6,7,5400.0,5719.0,1.059074074074074,0.15,0.1588611111111111
0500000US25023,"Plymouth County, Massachusetts",2024,6,7,7754.0,6816.0,0.8790301779726593,0.4,0.35161207118906374
0500000US25023,"Plymouth County, Massachusetts",2020,7,8,8580.0,7308.5,0.8518065268065268,0.15,0.127770979020979
0500000US25023,"Plymouth County, Massachusetts",2021,7,8,6934.0,5989.0,0.8637150274012114,0.15,0.1295572541101817
0500000US25023,"Plymouth County, Massachusetts",2022,7,8,5288.0,6768.0,1.2798789712556733,0.15,0.191981845688351
0500000US25023,"Plymouth County, Massachusetts",2023,7,8,6807.0,5729.0,0.841633612457764,0.15,0.1262450418686646
0500000US25023,"Plymouth County, Massachusetts",2024,7,8,5719.0,9016.0,1.5764993880048959,0.4,0.6305997552019584
0500000US25023,"Plymouth County, Massachusetts",2020,8,9,8628.0,6630.5,0.7684863235975893,0.15,0.11527294853963839
0500000US25023,"Plymouth County, Massachusetts",2021,8,9,7308.5,6452.0,0.8828076896764042,0.15,0.13242115345146063
0500000US25023,"Plymouth County, Massachusetts",2022,8,9,5989.0,7818.0,1.3053932209049925,0.15,0.19580898313574888
0500000US25023,"Plymouth County, Massachusetts",2023,8,9,6768.0,5815.0,0.8591903073286052,0.15,0.12887854609929078
0500000US25023,"Plymouth County, Massachusetts",2024,8,9,5729.0,6460.0,1.1275964391691395,0.4,0.4510385756676558
0500000US25023,"Plymouth County, Massachusetts",2020,9,10,6809.0,7560.5,1.1103686297547364,0.15,0.16655529446321046
0500000US25023,"Plymouth County, Massachusetts",2021,9,10,6630.5,7606.0,1.147123143051052,0.15,0.1720684714576578
0500000US25023,"Plymouth County, Massachusetts",2022,9,10,6452.0,6220.0,0.9640421574705518,0.15,0.14460632362058276
0500000US25023,"Plymouth County, Massachusetts",2023,9,10,7818.0,6105.0,0.7808902532617038,0.15,0.11713353798925556
0500000US25023,"Plymouth County, Massachusetts",2024,9,10,5815.0,7337.0,1.2617368873602752,0.4,0.5046947549441101
0500000US25023,"Plymouth County, Massachusetts",2020,10,11,7515.0,7044.5,0.937391882900865,0.15,0.14060878243512973
0500000US25023,"Plymouth County, Massachusetts",2021,10,11,7560.5,7180.0,0.9496726406983665,0.15,0.14245089610475498
0500000US25023,"Plymouth County, Massachusetts",2022,10,11,7606.0,5700.0,0.7494083618196161,0.15,0.11241125427294242
0500000US25023,"Plymouth County, Massachusetts",2023,10,11,6220.0,6939.0,1.1155948553054662,0.15,0.16733922829581993
0500000US25023,"Plymouth County, Massachusetts",2024,10,11,6105.0,7323.0,1.1995085995085994,0.4,0.4798034398034398
0500000US25023,"Plymouth County, Massachusetts",2020,11,12,6909.0,8130.0,1.1767260095527572,0.15,0.17650890143291356
0500000US25023,"Plymouth County, Massachusetts",2021,11,12,7044.5,8328.0,1.18219887855774,0.15,0.177329831783661
0500000US25023,"Plymouth County, Massachusetts",2022,11,12,7180.0,8870.0,1.2353760445682451,0.15,0.18530640668523676
0500000US25023,"Plymouth County, Massachusetts",2023,11,12,5700.0,7232.0,1.2687719298245614,0.15,0.19031578947368422
0500000US25023,"Plymouth County, Massachusetts",2024,11,12,6939.0,8128.0,1.1713503386655137,0.4,0.46854013546620554
0500000US25025,"Suffolk County, Massachusetts",2020,4,5,7747.0,7012.5,0.9051891054601782,0.15,0.13577836581902672
0500000US25025,"Suffolk County, Massachusetts",2021,4,5,7346.5,7000.0,0.9528346831824679,0.15,0.14292520247737017
0500000US25025,"Suffolk County, Massachusetts",2022,4,5,6946.0,7161.0,1.030953066513101,0.15,0.15464295997696514
0500000US25025,"Suffolk County, Massachusetts",2023,4,5,6422.0,8607.0,1.3402366863905326,0.15,0.2010355029585799
0500000US25025,"Suffolk County, Massachusetts",2024,4,5,4796.0,6439.0,1.3425771476230193,0.4,0.5370308590492078
0500000US25025,"Suffolk County, Massachusetts",2020,5,6,7025.0,6091.5,0.8671174377224199,0.15,0.13006761565836297
0500000US25025,"Suffolk County, Massachusetts",2021,5,6,7012.5,6987.0,0.9963636363636363,0.15,0.14945454545454545
0500000US25025,"Suffolk County, Massachusetts",2022,5,6,7000.0,4988.0,0.7125714285714285,0.15,0.10688571428571428
0500000US25025,"Suffolk County, Massachusetts",2023,5,6,7161.0,3843.0,0.5366568914956011,0.15,0.08049853372434017
0500000US25025,"Suffolk County, Massachusetts",2024,5,6,8607.0,7205.0,0.8371093296154293,0.4,0.3348437318461717
0500000US25025,"Suffolk County, Massachusetts",2020,6,7,5196.0,7787.0,1.4986528098537337,0.15,0.22479792147806005
0500000US25025,"Suffolk County, Massachusetts",2021,6,7,6091.5,8214.0,1.3484363457276534,0.15,0.202265451859148
0500000US25025,"Suffolk County, Massachusetts",2022,6,7,6987.0,7218.0,1.0330613997423788,0.15,0.15495920996135681
0500000US25025,"Suffolk County, Massachusetts",2023,6,7,4988.0,7227.0,1.44887730553328,0.15,0.21733159582999198
0500000US25025,"Suffolk County, Massachusetts",2024,6,7,3843.0,5740.0,1.493624772313297,0.4,0.5974499089253188
0500000US25025,"Suffolk County, Massachusetts",2020,7,8,7360.0,8113.0,1.1023097826086956,0.15,0.16534646739130435
0500000US25025,"Suffolk County, Massachusetts",2021,7,8,7787.0,7227.0,0.9280852703223321,0.15,0.1392127905483498
0500000US25025,"Suffolk County, Massachusetts",2022,7,8,8214.0,5974.0,0.7272948624299975,0.15,0.10909422936449963
0500000US25025,"Suffolk County, Massachusetts",2023,7,8,7218.0,7316.0,1.0135771681906345,0.15,0.15203657522859518
0500000US25025,"Suffolk County, Massachusetts",2024,7,8,7227.0,7352.0,1.0172962501729625,0.4,0.40691850006918506
0500000US25025,"Suffolk County, Massachusetts",2020,8,9,8999.0,8019.0,0.8910990110012224,0.15,0.13366485165018335
0500000US25025,"Suffolk County, Massachusetts",2021,8,9,8113.0,8456.0,1.0422778257118206,0.15,0.15634167385677308
0500000US25025,"Suffolk County, Massachusetts",2022,8,9,7227.0,7930.0,1.097274110972741,0.15,0.16459111664591117
0500000US25025,"Suffolk County, Massachusetts",2023,8,9,5974.0,8071.0,1.3510210913960496,0.15,0.20265316370940745
0500000US25025,"Suffolk County, Massachusetts",2024,8,9,7316.0,5707.0,0.7800710770913067,0.4,0.3120284308365227
0500000US25025,"Suffolk County, Massachusetts",2020,9,10,7582.0,6720.5,0.8863756264837773,0.15,0.1329563439725666
0500000US25025,"Suffolk County, Massachusetts",2021,9,10,8019.0,6165.0,0.7687991021324355,0.15,0.11531986531986532
0500000US25025,"Suffolk County, Massachusetts",2022,9,10,8456.0,8218.0,0.9718543046357616,0.15,0.14577814569536424
0500000US25025,"Suffolk County, Massachusetts",2023,9,10,7930.0,7281.0,0.9181588902900378,0.15,0.13772383354350567
0500000US25025,"Suffolk County, Massachusetts",2024,9,10,8071.0,8429.0,1.0443563375046463,0.4,0.41774253500185854
0500000US25025,"Suffolk County, Massachusetts",2020,10,11,7276.0,7501.5,1.0309923034634414,0.15,0.15464884551951621
0500000US25025,"Suffolk County, Massachusetts",2021,10,11,6720.5,7683.0,1.1432185105274906,0.15,0.17148277657912359
0500000US25025,"Suffolk County, Massachusetts",2022,10,11,6165.0,4797.0,0.7781021897810219,0.15,0.11671532846715327
0500000US25025,"Suffolk County, Massachusetts",2023,10,11,8218.0,4841.0,0.5890727670966172,0.15,0.08836091506449258
0500000US25025,"Suffolk County, Massachusetts",2024,10,11,7281.0,6240.0,0.8570251339101772,0.4,0.3428100535640709
0500000US25025,"Suffolk County, Massachusetts",2020,11,12,7320.0,8026.0,1.096448087431694,0.15,0.1644672131147541
0500000US25025,"Suffolk County, Massachusetts",2021,11,12,7501.5,7891.0,1.0519229487435846,0.15,0.15778844231153769
0500000US25025,"Suffolk County, Massachusetts",2022,11,12,7683.0,6031.0,0.7849798255889626,0.15,0.11774697383834438
0500000US25025,"Suffolk County, Massachusetts",2023,11,12,4797.0,9662.0,2.0141755263706482,0.15,0.3021263289555972
0500000US25025,"Suffolk County, Massachusetts",2024,11,12,4841.0,9380.0,1.9376161950010329,0.4,0.7750464780004132
0500000US25027,"Worcester County, Massachusetts",2020,4,5,8838.0,10418.0,1.1787734781624801,0.15,0.17681602172437202
0500000US25027,"Worcester County, Massachusetts",2021,4,5,8971.5,11015.0,1.2277768489104386,0.15,0.18416652733656577
0500000US25027,"Worcester County, Massachusetts",2022,4,5,9105.0,10021.0,1.100604063701263,0.15,0.16509060955518945
0500000US25027,"Worcester County, Massachusetts",2023,4,5,9777.0,9783.0,1.0006136851795029,0.15,0.15009205277692542
0500000US25027,"Worcester County, Massachusetts",2024,4,5,9875.0,11057.0,1.1196962025316455,0.4,0.4478784810126582
0500000US25027,"Worcester County, Massachusetts",2020,5,6,9821.0,9653.0,0.9828937990021382,0.15,0.14743406985032073
0500000US25027,"Worcester County, Massachusetts",2021,5,6,10418.0,10532.0,1.0109425993472836,0.15,0.15164138990209253
0500000US25027,"Worcester County, Massachusetts",2022,5,6,11015.0,10790.0,0.9795733091239219,0.15,0.14693599636858828
0500000US25027,"Worcester County, Massachusetts",2023,5,6,10021.0,10006.0,0.9985031433988624,0.15,0.14977547150982934
0500000US25027,"Worcester County, Massachusetts",2024,5,6,9783.0,8991.0,0.9190432382704692,0.4,0.3676172953081877
0500000US25027,"Worcester County, Massachusetts",2020,6,7,8774.0,10155.0,1.1573968543423752,0.15,0.17360952815135627
0500000US25027,"Worcester County, Massachusetts",2021,6,7,9653.0,11207.0,1.1609862218999274,0.15,0.1741479332849891
0500000US25027,"Worcester County, Massachusetts",2022,6,7,10532.0,11422.0,1.0845043676414736,0.15,0.16267565514622104
0500000US25027,"Worcester County, Massachusetts",2023,6,7,10790.0,11691.0,1.0835032437442076,0.15,0.16252548656163113
0500000US25027,"Worcester County, Massachusetts",2024,6,7,10006.0,10961.0,1.0954427343593844,0.4,0.4381770937437538
0500000US25027,"Worcester County, Massachusetts",2020,7,8,9103.0,12100.5,1.3292870482258596,0.15,0.19939305723387893
0500000US25027,"Worcester County, Massachusetts",2021,7,8,10155.0,13164.0,1.2963072378138847,0.15,0.19444608567208269
0500000US25027,"Worcester County, Massachusetts",2022,7,8,11207.0,11289.0,1.007316855536718,0.15,0.15109752833050769
0500000US25027,"Worcester County, Massachusetts",2023,7,8,11422.0,11991.0,1.0498161442829628,0.15,0.1574724216424444
